ID,outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
2997,Fail,5,0.842294931,1.15483582,449.4500279,0.528085917752407
2998,Pass,5,0.961257279,1.087626815,452.4500279,0.623539633
2999,Pass,6,0.999305129,0.732943773,453.4500279,0.762711535
3000,Pass,5,0.999943852,1.025173426,452.4500279,0.668807271
3001,Pass,1,1,0.382585317,448.4500279,0.87641592703891
3002,Pass,7,0.999993205,0.562307656,454.4500279,0.818355816
3003,Pass,2,0.998716712,1.173903584,449.4500279,0.620004812
3004,Pass,4,0.999731004,0.749617517,451.4500279,0.757652017
3005,Fail,2,0.892040253,1.111302376,447.4500279,0.571818448
3006,Pass,5,0.999956727,0.816019833,452.4500279,0.736374498
3007,Pass,6,1,0.340191752,453.4500279,0.890110047532407
3008,Pass,8,0.999999166,0.605223119,455.4500279,0.804498000
3009,Pass,7,0.999867678,0.898928463,454.4500279,0.709531024
3010,Pass,6,0.999999166,0.905939341,453.4500279,0.707359655
3011,Fail,9,0.74567765,0.938947618,450.4500279,0.519511973204913
3012,Pass,1,1,0.657182872,448.4500279,0.787714445920499
3013,Fail,5,0.992370844,1.125301957,450.4500279,0.631644985
3014,Pass,6,0.890237868,1.801229835,453.4500279,0.372262150
3015,Pass,6,1,0.624593794,453.4500279,0.798241486071616
3016,Pass,4,0.973407984,1.253800631,451.4500279,0.579170791
3017,Pass,5,0.999999642,0.870717525,452.4500279,0.718737464
3018,Pass,5,1,0.523005664,452.4500279,0.831056845971851
3019,Fail,3,0.977128625,1.384884477,452.4500279,0.540009821
3020,Pass,1,0.999999762,0.603574455,448.4500279,0.805031036
3021,Fail,9,0.928750455,1.128292799,455.4500279,0.590253270
3022,Pass,7,0.985019147,1.405442834,454.4500279,0.537829167
3023,Pass,3,0.983545899,0.984586418,450.4500279,0.670734423
3024,Pass,0,0.999627709,0.611540794,447.4500279,0.802159165
3025,Fail,6,0.494085371,0.906399369,449.4500279,0.349422928
3026,Fail,4,0.961796999,1.023444057,452.4500279,0.643830232
3027,Pass,1,1,0.558655918,448.4500279,0.819540973836545
3028,Pass,1,1,0.459333032,448.4500279,0.851624606544619
3029,Pass,1,0.999976516,0.707356155,448.4500279,0.771489175
3030,Pass,6,0.999749601,0.822152019,453.4500279,0.734241625
3031,Pass,7,0.941426575,1.456574202,454.4500279,0.498478037
3032,Fail,1,0.936281025,0.996893346,449.4500279,0.634779770
3033,Pass,1,1,0.697422564,448.4500279,0.774716077161722
3034,Pass,2,0.999975443,0.765946925,449.4500279,0.752562613
3035,Pass,3,0.822233737,1.583450437,450.4500279,0.401667919
3036,Pass,9,0.999832988,0.736386836,456.4500279,0.762002414
3037,Pass,8,0.999985695,0.79867816,455.4500279,0.741997519153253
3038,Fail,5,0.282681763,1.265460014,450.4500279,0.167128976
3039,Pass,1,1,0.385209143,448.4500279,0.875568369410813
3040,Pass,7,1,0.488267422,454.4500279,0.84227811673972
3041,Pass,4,0.982584417,0.701695383,451.4500279,0.759867761
3042,Pass,8,0.999999762,1.098035216,455.4500279,0.645308597
3043,Pass,4,0.998602092,1.047349453,451.4500279,0.660756476
3044,Pass,7,0.992290914,1.004859686,454.4500279,0.670199874
3045,Pass,5,0.99858737,0.788297236,452.4500279,0.744308496758631
3046,Pass,8,1,0.773603737,455.4500279,0.750107763083915
3047,Pass,6,0.999530792,0.962088585,453.4500279,0.688899327
3048,Pass,0,0.999922872,0.532938719,447.4500279,0.827784385
3049,Fail,5,0.900302589,1.126636744,450.4500279,0.572655272
3050,Pass,0,0.99998343,0.770280182,447.4500279,0.751168902593065
3051,Fail,2,0.54849875,1.048695803,455.4500279,0.362692902419613
3052,Fail,2,0.78691721,1.284644842,450.4500279,0.460369737490896
3053,Pass,4,0.997229397,0.94830966,451.4500279,0.691751738785293
3054,Fail,0,0.811907113,1.589422584,451.4500279,0.395056992
3055,Pass,9,1,0.83859688,456.4500279,0.729113446340487
3056,Pass,4,0.924437344,1.119767904,451.4500279,0.590057799
3057,Pass,6,1,0.427880257,453.4500279,0.861784594049913
3058,Pass,1,1,0.440907657,448.4500279,0.857576436861033
3059,Fail,2,0.577553034,1.505022526,452.4500279,0.296771155
3060,Pass,7,0.970267951,1.123152494,454.4500279,0.618250156
3061,Pass,7,0.977798879,1.029899001,454.4500279,0.652503138
3062,Pass,9,1,0.466126472,456.4500279,0.849430165338145
3063,Pass,0,0.982014,0.859891713,447.4500279,0.70924459991519
3064,Pass,1,0.999997497,0.659490645,448.4500279,0.786967011
3065,Fail,9,0.359942853,1.011592507,450.4500279,0.242324968
3066,Pass,1,1,0.492440164,448.4500279,0.840930222743632
3067,Fail,5,0.751999438,1.020072579,450.4500279,0.504209998
3068,Fail,0,0.907066464,0.759364784,449.4500279,0.684569664
3069,Pass,4,0.722537935,1.400633335,451.4500279,0.395634625
3070,Pass,0,0.999783933,0.686394036,447.4500279,0.778110391
3071,Pass,7,0.99998796,1.078425765,454.4500279,0.651635219168475
3072,Fail,1,0.92551899,1.496829391,455.4500279,0.47802022410971
3073,Fail,5,0.840168715,1.527515769,450.4500279,0.425609652
3074,Pass,1,1,0.780040145,448.4500279,0.74802865162685
3075,Fail,3,0.52913332,1.215960383,453.4500279,0.321298293360688
3076,Pass,2,0.902434349,1.017521501,449.4500279,0.605819139
3077,Pass,1,1,0.563733101,448.4500279,0.81790092408443
3078,Pass,8,1,0.421271354,455.4500279,0.863919425456798
3079,Pass,8,0.994570792,0.963892221,455.4500279,0.684901328
3080,Pass,1,1,0.581352592,448.4500279,0.812209413290561
3081,Pass,9,1,0.557014167,456.4500279,0.820071298097181
3082,Pass,7,0.977009237,0.910812497,454.4500279,0.689559539
3083,Fail,9,0.857034564,0.883334756,452.4500279,0.612490085
3084,Fail,4,0.412149936,1.167946458,450.4500279,0.256656387
3085,Fail,6,0.997170866,0.938661814,449.4500279,0.694818802
3086,Pass,9,1,0.57464695,456.4500279,0.814375493674088
3087,Pass,0,0.997968376,0.949382901,447.4500279,0.691918371
3088,Pass,6,0.999314666,0.812461793,453.4500279,0.737050223
3089,Pass,8,1,0.44826144,455.4500279,0.855200991661154
3090,Pass,4,0.999998331,0.811579883,451.4500279,0.737839342
3091,Pass,1,0.997941077,0.790191352,448.4500279,0.743216191
3092,Pass,5,0.996796906,0.774694979,452.4500279,0.747353730
3093,Pass,7,0.999987364,0.814015329,454.4500279,0.737044553
3094,Fail,0,0.40623793,0.820273519,449.4500279,0.298598009675553
3095,Fail,6,0.490002126,0.946390569,451.4500279,0.340205313
3096,Pass,7,0.999999881,0.93015039,454.4500279,0.699539421919484
3097,Fail,7,0.310470521,1.279201508,447.4500279,0.182180304
3098,Pass,4,0.999973655,0.610309422,451.4500279,0.802834524
3099,Pass,9,1,0.307322472,456.4500279,0.900727599532445
3100,Pass,0,0.837963521,0.633141518,447.4500279,0.666583532
3101,Pass,7,1,1.038806438,454.4500279,0.664441041195939
3102,Pass,0,0.999697328,1.330842137,447.4500279,0.569934073
3103,Pass,6,0.989217281,1.445139885,453.4500279,0.527436570
3104,Pass,7,1,0.603305578,454.4500279,0.805118081493482
3105,Pass,1,0.999199569,0.83275193,448.4500279,0.730416386661937
3106,Pass,8,0.975741982,0.970335543,455.4500279,0.669904199
3107,Fail,2,0.85686475,1.233863235,452.4500279,0.515346822254989
3108,Pass,8,0.935006917,0.900439084,455.4500279,0.663047960
3109,Pass,8,0.949708581,0.86797893,455.4500279,0.683431522590074
3110,Pass,7,0.766673207,1.576399326,454.4500279,0.376272377
3111,Pass,0,0.92703265,0.647841752,447.4500279,0.733034240307934
3112,Pass,0,1,0.880515635,447.4500279,0.715572700665822
3113,Fail,6,0.954357624,1.2781744,450.4500279,0.560322017593871
3114,Pass,2,0.981039762,1.280659676,449.4500279,0.575200041
3115,Fail,2,0.914040446,1.153783798,452.4500279,0.573378161
3116,Pass,7,1,0.549828529,454.4500279,0.822392428499747
3117,Pass,0,0.995357931,1.222987294,447.4500279,0.602138082
3118,Pass,6,1,0.513200879,453.4500279,0.834224022575254
3119,Pass,4,0.995364428,0.825449586,451.4500279,0.729960787
3120,Pass,4,0.997859657,0.903920949,451.4500279,0.706496844
3121,Pass,9,1,0.300185293,456.4500279,0.903033076536081
3122,Pass,1,0.999985337,0.772086918,448.4500279,0.750586725
3123,Pass,8,0.999999762,0.739975929,455.4500279,0.760970156
3124,Pass,6,0.947945774,1.205276847,453.4500279,0.578879369
3125,Pass,3,0.732941031,1.537843823,450.4500279,0.368845395
3126,Pass,9,1,0.378811926,456.4500279,0.877634821251347
3127,Pass,4,0.999996185,0.689852536,451.4500279,0.777158410
3128,Pass,9,1,0.514653683,456.4500279,0.833754732648128
3129,Pass,3,0.996492207,1.199949145,450.4500279,0.610240019
3130,Pass,3,0.951188684,0.966683388,450.4500279,0.654169065
3131,Pass,7,0.997839272,1.031991363,454.4500279,0.665202038
3132,Pass,5,1,0.699914515,452.4500279,0.773911118266241
3133,Pass,9,0.999999762,0.330539554,456.4500279,0.893227722
3134,Pass,7,1,0.773118734,454.4500279,0.750264430481943
3135,Pass,7,0.999517202,1.134287834,454.4500279,0.633292400
3136,Pass,4,0.999999762,0.831596792,451.4500279,0.731374466
3137,Pass,5,0.999394059,0.763864458,452.4500279,0.752797352
3138,Pass,8,1,0.771957695,455.4500279,0.750639473438667
3139,Fail,9,0.999913931,1.285014749,449.4500279,0.584859612
3140,Pass,8,0.999993086,0.773398697,455.4500279,0.750168809
3141,Pass,9,1,0.60245204,456.4500279,0.805393794380987
3142,Pass,5,0.99985683,1.012127638,452.4500279,0.672962560432269
3143,Fail,5,0.688731015,0.888546526,450.4500279,0.491050429
3144,Pass,1,1,0.492675662,448.4500279,0.840854151340154
3145,Pass,9,1,0.635231614,456.4500279,0.794805219532858
3146,Fail,6,0.697000206,1.227769732,449.4500279,0.420570931
3147,Pass,2,0.999913931,0.725152791,449.4500279,0.765692652
3148,Pass,0,0.999703109,0.748782516,447.4500279,0.757900522
3149,Pass,1,0.99999702,0.662663341,448.4500279,0.785941783173512
3150,Fail,9,0.999999881,0.71006155,448.4500279,0.770633295142391
3151,Pass,8,0.998794317,1.002378225,455.4500279,0.675392920
3152,Pass,1,1,0.440635741,448.4500279,0.857664272136696
3153,Pass,1,1,0.358614683,448.4500279,0.884159006685586
3154,Pass,9,0.999813497,1.115791798,456.4500279,0.639453673
3155,Pass,8,1,0.283607155,455.4500279,0.908388205771611
3156,Pass,9,1,0.315119207,456.4500279,0.898209070398463
3157,Pass,9,1,0.298468947,456.4500279,0.903587496739537
3158,Fail,8,0.991575181,1.074070215,447.4500279,0.647548182
3159,Pass,2,0.998714447,1.096594095,449.4500279,0.644944089
3160,Pass,6,0.832532406,0.99802345,453.4500279,0.564136369170393
3161,Pass,9,1,0.339013964,456.4500279,0.890490500810819
3162,Pass,1,1,0.653683007,448.4500279,0.788844984789334
3163,Pass,9,0.999924302,0.964658201,456.4500279,0.688340559
3164,Fail,8,0.442217648,1.911946416,447.4500279,0.169102372
3165,Pass,1,0.997823358,0.900152445,448.4500279,0.707685809
3166,Pass,9,0.999999881,0.733942628,456.4500279,0.762919145
3167,Pass,2,0.999957919,0.604551196,449.4500279,0.804681854
3168,Pass,9,0.683635354,1.311221719,456.4500279,0.394077830
3169,Pass,9,0.996922433,1.158694625,456.4500279,0.623788654
3170,Pass,9,0.999992132,0.567271054,456.4500279,0.816751656
3171,Fail,7,0.798922658,1.080930233,447.4500279,0.519966079
3172,Pass,9,0.999804556,0.903047144,456.4500279,0.708156060
3173,Pass,9,0.999998212,1.207374811,456.4500279,0.609988394
3174,Pass,2,0.968801141,1.360139728,449.4500279,0.543151400
3175,Pass,1,1,0.734208226,448.4500279,0.762833441486684
3176,Pass,7,1,0.540724516,454.4500279,0.825333239233554
3177,Pass,0,0.978930593,1.354581475,447.4500279,0.550588022
3178,Pass,5,0.998073697,1.014664769,452.4500279,0.670944432
3179,Pass,6,1,0.827054024,453.4500279,0.732842060834293
3180,Fail,6,0.987077951,0.75277102,450.4500279,0.747057333932535
3181,Pass,9,0.507943869,1.096431255,456.4500279,0.328043798
3182,Pass,8,0.999999285,0.839244843,455.4500279,0.728903618
3183,Pass,3,0.387501329,1.225261569,450.4500279,0.234132814
3184,Pass,0,0.988894463,0.763271987,447.4500279,0.745077749
3185,Fail,6,0.999951482,0.992261112,449.4500279,0.679443311
3186,Pass,7,0.766871095,1.227164626,454.4500279,0.462881022
3187,Pass,7,0.999999642,0.943339169,454.4500279,0.695278970
3188,Pass,4,0.999602139,1.054249763,451.4500279,0.659190113
3189,Pass,8,0.987525582,0.915409088,455.4500279,0.695515544
3190,Fail,5,0.517117381,1.716300607,450.4500279,0.230424640
3191,Fail,9,0.430776715,1.200121045,447.4500279,0.263778635
3192,Fail,4,0.955837548,0.989044428,452.4500279,0.650462117
3193,Pass,2,0.742057562,1.231868029,449.4500279,0.446776234
3194,Fail,5,0.75287801,1.336364985,450.4500279,0.42787760212122
3195,Pass,5,0.970228136,0.890033126,452.4500279,0.691285924
3196,Pass,7,0.999988079,0.899694443,454.4500279,0.709369037
3197,Pass,6,1,0.677387476,453.4500279,0.7811878827098
3198,Pass,6,0.999981642,0.712845862,453.4500279,0.769719858
3199,Pass,6,1,1.28036809,453.4500279,0.586410935233014
3200,Pass,5,0.857450426,1.180287242,452.4500279,0.530538369
3201,Pass,6,0.999998808,0.871151388,453.4500279,0.718596717
3202,Fail,4,0.494733065,1.478088021,452.4500279,0.258519171
3203,Pass,4,0.999984026,0.762251973,451.4500279,0.753762610
3204,Pass,5,0.58691448,1.299964666,452.4500279,0.340457808996265
3205,Pass,8,0.999999166,0.814342678,455.4500279,0.736947511
3206,Pass,8,0.985147893,1.599891782,455.4500279,0.476020756
3207,Fail,7,0.769922912,1.293988109,447.4500279,0.448103872
3208,Pass,9,1,0.619625747,456.4500279,0.799846282323956
3209,Fail,3,0.367432535,1.179605722,454.4500279,0.227425878
3210,Pass,9,0.999999404,0.737291098,456.4500279,0.761837147
3211,Fail,9,0.999832749,1.018176556,447.4500279,0.670992736
3212,Pass,6,1,1.114752531,453.4500279,0.639908663497759
3213,Pass,9,1,0.482304484,456.4500279,0.84420428622953
3214,Pass,6,0.956798255,1.594177365,453.4500279,0.464088434
3215,Pass,1,1,0.299704343,448.4500279,0.903188434719602
3216,Fail,7,0.851486802,1.397960067,451.4500279,0.466977463
3217,Pass,7,1,0.79975301,454.4500279,0.741660931700912
3218,Fail,0,0.371093333,1.37831533,456.4500279,0.205872067554689
3219,Fail,8,0.982822597,1.37494266,447.4500279,0.546312870007724
3220,Fail,1,0.80723232,0.788777649,450.4500279,0.601554555484783
3221,Pass,5,1,0.676167071,452.4500279,0.781582102283475
3222,Pass,4,0.9837991,1.30806303,451.4500279,0.56810936723208
3223,Pass,7,1,0.730998576,454.4500279,0.763870234071642
3224,Pass,6,1,0.497617692,453.4500279,0.839257759191901
3225,Pass,9,1,0.486096352,456.4500279,0.842979423510684
3226,Pass,8,0.957503438,0.772337973,455.4500279,0.718622258
3227,Fail,4,0.730719745,0.852735996,449.4500279,0.529440199
3228,Pass,3,0.826672733,1.279900432,450.4500279,0.484894811
3229,Pass,9,0.999996662,0.908405781,456.4500279,0.706561168
3230,Pass,3,0.533658147,1.512673736,450.4500279,0.272897160
3231,Fail,5,0.61730516,1.169804454,450.4500279,0.384041340009601
3232,Pass,7,0.999514222,0.880954087,454.4500279,0.715083530
3233,Pass,8,1,0.369833469,455.4500279,0.880535074438445
3234,Pass,3,0.934330702,1.901379585,450.4500279,0.360473743
3235,Pass,5,0.904482841,1.021827579,452.4500279,0.605936221
3236,Pass,5,0.998532176,1.091584563,452.4500279,0.646442205
3237,Pass,9,0.985074401,1.44742465,456.4500279,0.52450062838649
3238,Pass,6,0.999999523,0.844049931,453.4500279,0.727351635
3239,Pass,1,1,0.716194153,448.4500279,0.768652411564823
3240,Fail,1,0.484512836,1.693899989,451.4500279,0.219402135
3241,Pass,7,1,0.640572131,454.4500279,0.793080106693314
3242,Pass,4,0.964331508,1.267862082,451.4500279,0.569390186
3243,Pass,8,0.999991655,0.65764904,455.4500279,0.787557290450881
3244,Pass,7,0.999991775,0.834667444,454.4500279,0.730376739
3245,Pass,7,0.999999881,0.647016168,454.4500279,0.790998437
3246,Pass,1,0.610435307,1.060972333,448.4500279,0.401227489
3247,Pass,3,0.892367959,1.170662642,450.4500279,0.554917570
3248,Pass,0,0.999999642,0.563230097,447.4500279,0.818063113
3249,Pass,3,0.792754054,1.347930312,450.4500279,0.447578431
3250,Fail,6,0.70910573,1.32399869,449.4500279,0.40583342
3251,Pass,5,0.999693871,1.160944462,452.4500279,0.624796254
3252,Pass,4,0.999061644,0.825703084,451.4500279,0.732590370
3253,Fail,1,0.998489738,0.742515147,456.4500279,0.759002084
3254,Fail,0,0.645839691,1.405170083,450.4500279,0.352691086
3255,Pass,5,0.930633783,1.297644377,452.4500279,0.540540288
3256,Pass,4,1,0.630829692,451.4500279,0.796227144069542
3257,Pass,7,0.99998939,1.059271336,454.4500279,0.657823417308936
3258,Fail,1,0.61332655,1.583307624,447.4500279,0.299643339880458
3259,Pass,3,0.523109913,1.108662605,450.4500279,0.335771622
3260,Pass,7,1,0.930858731,454.4500279,0.699310694329727
3261,Pass,0,0.999974132,0.430697888,447.4500279,0.860852164
3262,Pass,2,0.671845973,0.971000135,449.4500279,0.461117503
3263,Pass,1,0.551353395,1.219607592,448.4500279,0.334141113
3264,Fail,9,0.2223645,1.29094243,452.4500279,0.129637430420101
3265,Pass,8,1,0.361245006,455.4500279,0.883309350373388
3266,Pass,7,0.999999881,0.605692029,454.4500279,0.804347106
3267,Pass,3,0.999057472,0.938249171,450.4500279,0.696266538
3268,Pass,5,0.999998927,0.84101063,452.4500279,0.72833296670869
3269,Pass,7,1,0.558369637,454.4500279,0.819633449345718
3270,Pass,8,1,0.482059449,455.4500279,0.844283438308745
3271,Pass,5,0.999999881,0.638112485,452.4500279,0.793874536
3272,Pass,7,0.999999642,0.956726909,454.4500279,0.690954416
3273,Pass,8,1,0.48274368,455.4500279,0.844062415571937
3274,Pass,1,1,0.650137007,448.4500279,0.789990426350334
3275,Pass,5,0.310016781,1.051916003,452.4500279,0.204675045
3276,Pass,4,0.999993443,0.636322677,451.4500279,0.794447571
3277,Pass,7,1,0.643493474,454.4500279,0.79213644406327
3278,Pass,0,0.476787299,0.970665634,447.4500279,0.327291655
3279,Pass,8,0.999990582,0.781884134,455.4500279,0.747425960
3280,Pass,3,0.655101895,0.896759987,450.4500279,0.465335510
3281,Pass,2,0.999958873,1.117984295,449.4500279,0.638838453
3282,Pass,9,0.999995708,0.690944374,456.4500279,0.776805351
3283,Fail,3,0.244122744,1.122527838,454.4500279,0.155603118
3284,Pass,4,0.835003495,0.94889462,451.4500279,0.579062129165477
3285,Pass,1,0.999998689,1.035987735,448.4500279,0.665350676
3286,Pass,6,1,0.591438115,453.4500279,0.808951551697606
3287,Pass,5,1,0.625446737,452.4500279,0.797965965383132
3288,Pass,9,1,0.516219139,456.4500279,0.833249053470374
3289,Pass,8,1,0.549236298,455.4500279,0.822583733068588
3290,Pass,5,0.984573781,0.869101942,452.4500279,0.708164136
3291,Pass,5,0.999831915,0.782626271,452.4500279,0.747067680
3292,Pass,4,0.933586836,0.961236,451.4500279,0.643706368845047
3293,Pass,1,1,0.418451846,448.4500279,0.864830192982114
3294,Pass,0,0.99980706,0.879418731,447.4500279,0.71578889554572
3295,Pass,9,1,0.565054476,456.4500279,0.817474088821411
3296,Pass,4,1,0.602654099,451.4500279,0.805328524562494
3297,Fail,5,0.237444416,1.303787708,451.4500279,0.137443714
3298,Pass,3,0.671775937,1.245811224,450.4500279,0.401435577
3299,Pass,0,0.454951406,0.86624825,447.4500279,0.327647541519489
3300,Pass,4,0.999989629,0.761850953,451.4500279,0.753896371
3301,Pass,8,0.431022674,1.163345098,455.4500279,0.269049577
3302,Pass,0,0.999911785,1.037635207,447.4500279,0.664760729
3303,Pass,8,0.791789293,1.248658061,455.4500279,0.472424266
3304,Pass,2,0.999388576,0.926711559,449.4500279,0.700221934
3305,Pass,9,1,0.411380857,456.4500279,0.867114289055992
3306,Fail,7,0.627982855,1.25856185,452.4500279,0.372679480193966
3307,Pass,9,1,0.774989545,456.4500279,0.749660114443541
3308,Pass,7,0.999942303,1.022808671,454.4500279,0.669570063
3309,Pass,4,0.989404798,1.223500967,451.4500279,0.598372586
3310,Pass,6,1,0.787979424,453.4500279,0.745464077421838
3311,Pass,7,0.965316176,1.578091502,454.4500279,0.473235885
3312,Pass,9,0.887158513,1.002255678,456.4500279,0.599938991
3313,Pass,2,1,0.69154495,449.4500279,0.776614684988883
3314,Pass,9,1,0.847572982,456.4500279,0.726213953873885
3315,Pass,3,0.92980814,0.799844623,450.4500279,0.689574855456438
3316,Pass,7,1,0.744478881,454.4500279,0.759515777895119
3317,Pass,7,1,0.645172477,454.4500279,0.791594086528797
3318,Pass,8,0.874632657,0.9938007,455.4500279,0.593857167567128
3319,Fail,6,0.724000454,1.310509801,449.4500279,0.417512565
3320,Fail,9,0.343973935,1.067165852,449.4500279,0.225399337
3321,Fail,2,0.983200431,1.302919745,447.4500279,0.569397148
3322,Pass,2,0.744867146,1.457031846,449.4500279,0.394291237
3323,Pass,5,0.999998331,0.896987915,452.4500279,0.710250581
3324,Fail,6,0.943531036,1.219107985,450.4500279,0.571967941
3325,Fail,8,0.999997139,0.901117504,453.4500279,0.708915783
3326,Pass,4,0.999998331,0.943252206,451.4500279,0.695306149
3327,Pass,7,0.385497868,1.222901464,454.4500279,0.233216191
3328,Fail,5,0.85164386,1.454882145,449.4500279,0.451404275162109
3329,Fail,5,0.481901497,1.083656549,450.4500279,0.313213516
3330,Pass,7,0.999385953,1.37172389,454.4500279,0.556558895744425
3331,Pass,8,0.999999881,0.429176569,455.4500279,0.861365752
3332,Pass,7,0.999055445,1.046417117,454.4500279,0.661357334
3333,Pass,2,0.996249974,1.400621295,449.4500279,0.545512928
3334,Pass,5,0.999999285,0.770105481,452.4500279,0.751237245
3335,Pass,0,0.957446575,1.119291067,447.4500279,0.611274690
3336,Fail,9,0.890150309,1.169435859,447.4500279,0.553891276
3337,Pass,7,0.994902492,1.067815542,454.4500279,0.651731190
3338,Pass,0,0.999537587,0.790093541,447.4500279,0.744436771
3339,Pass,9,0.939426601,0.790027738,456.4500279,0.699687209
3340,Pass,6,1,0.723667502,453.4500279,0.766238343729387
3341,Pass,1,1,0.344489038,448.4500279,0.888721922889457
3342,Pass,0,0.494798154,1.50447166,447.4500279,0.254336246649399
3343,Fail,2,0.467415929,1.029724002,450.4500279,0.311941650
3344,Pass,9,0.999955177,0.86513871,456.4500279,0.72050751304004
3345,Pass,7,1,0.500164032,454.4500279,0.838435231367751
3346,Pass,4,0.410036176,1.448834062,451.4500279,0.218136152
3347,Pass,9,1,0.368123561,456.4500279,0.881087415016191
3348,Pass,1,1,0.543926239,448.4500279,0.824299007256394
3349,Pass,6,0.994330049,1.282304168,453.4500279,0.582464161
3350,Pass,8,0.941537201,0.765535116,455.4500279,0.708708344
3351,Pass,1,1,0.550906062,448.4500279,0.82204435994883
3352,Fail,1,0.948168397,1.585123897,449.4500279,0.462675484
3353,Pass,3,0.744233608,1.096133471,450.4500279,0.480717648
3354,Pass,3,0.400582939,1.269923329,450.4500279,0.236257744
3355,Fail,2,0.402390152,1.17259717,452.4500279,0.249974211347885
3356,Pass,4,0.660423875,1.083878517,451.4500279,0.429197389
3357,Fail,2,0.893410385,1.255332351,455.4500279,0.531130749
3358,Pass,9,0.991524518,1.342907429,456.4500279,0.561410359
3359,Fail,6,0.440230578,1.242851377,454.4500279,0.263491084
3360,Pass,4,1,0.699848473,451.4500279,0.773932451388512
3361,Pass,4,0.98322022,0.839683652,451.4500279,0.716533920741751
3362,Pass,1,0.999999881,0.880923867,448.4500279,0.715440747
3363,Pass,2,0.561508298,1.157444954,449.4500279,0.351570455
3364,Pass,4,0.977632642,1.19693017,451.4500279,0.599644031971566
3365,Pass,9,0.999999881,0.552833438,456.4500279,0.821421674
3366,Pass,8,0.778866589,0.932881236,455.4500279,0.544160889
3367,Pass,7,0.999955654,0.835966349,454.4500279,0.729930799
3368,Pass,9,1,0.46845907,456.4500279,0.848676681216796
3369,Pass,5,0.960520208,1.618241668,452.4500279,0.458427295
3370,Pass,1,1,0.560213804,448.4500279,0.819037739947177
3371,Pass,2,0.993781507,0.814760089,449.4500279,0.732231423
3372,Pass,1,1,0.759823918,448.4500279,0.754558969340444
3373,Pass,6,0.910070837,1.695213675,453.4500279,0.411721539
3374,Pass,6,0.999999881,0.735021949,453.4500279,0.762570499
3375,Pass,4,0.97797364,0.922047555,451.4500279,0.686690950895814
3376,Pass,5,0.999922991,0.990967333,452.4500279,0.679841841
3377,Pass,7,1,0.819042325,454.4500279,0.735430028405872
3378,Pass,4,0.996064126,0.735905111,451.4500279,0.759285049
3379,Pass,5,0.721802592,1.4716295,452.4500279,0.378678566808428
3380,Pass,8,1,0.507449567,455.4500279,0.836081831880126
3381,Pass,5,0.935284019,0.827678978,452.4500279,0.685226658
3382,Fail,4,0.459250897,1.159790754,449.4500279,0.287197259
3383,Pass,8,1,0.333906323,455.4500279,0.892140389214672
3384,Pass,7,0.999998689,0.956550717,454.4500279,0.691010672
3385,Pass,8,0.999887824,0.932119191,455.4500279,0.698825136
3386,Pass,2,0.999998331,1.02727282,449.4500279,0.668165556427877
3387,Pass,3,0.598183751,1.248248458,450.4500279,0.356987887
3388,Pass,6,0.999998689,0.927998722,453.4500279,0.700233627
3389,Pass,1,1,0.329637319,448.4500279,0.893519378105161
3390,Fail,5,0.866822064,1.285529256,450.4500279,0.506868790
3391,Pass,3,0.878430486,1.068251848,450.4500279,0.575310021
3392,Fail,9,0.999999523,1.16061008,448.4500279,0.62509529637336
3393,Fail,3,0.678191423,1.15024519,452.4500279,0.426205125999117
3394,Pass,1,1,0.273978263,448.4500279,0.911498564791119
3395,Pass,9,1,0.3463009,456.4500279,0.888136648767179
3396,Pass,0,0.925389767,0.828316271,447.4500279,0.677787230
3397,Pass,9,1,0.471217126,456.4500279,0.847785764135588
3398,Pass,2,0.987018824,0.939099669,449.4500279,0.687605358
3399,Pass,0,0.9913311,1.087322116,447.4500279,0.643145217457732
3400,Fail,1,0.990134537,1.202606559,453.4500279,0.605496718
3401,Pass,2,0.997686386,1.160117745,449.4500279,0.623808032
3402,Pass,4,0.999870181,0.99683547,451.4500279,0.677910635792875
3403,Pass,8,1,0.461101115,455.4500279,0.851053474070988
3404,Pass,5,0.999999762,0.579007626,452.4500279,0.812966699
3405,Pass,7,0.999988556,0.877401114,454.4500279,0.716570564
3406,Pass,6,1,0.502205253,453.4500279,0.83777586888366
3407,Pass,1,1,0.359694004,448.4500279,0.883810360568536
3408,Pass,2,0.75360626,1.135348558,449.4500279,0.477225430637277
3409,Pass,9,1,0.487084299,456.4500279,0.84266029334885
3410,Pass,4,0.99992907,0.742222846,451.4500279,0.760190606218733
3411,Pass,5,0.999516249,0.952347517,452.4500279,0.692034376
3412,Pass,0,0.87259841,1.173384786,447.4500279,0.541856617444663
3413,Fail,5,0.380805075,1.116167307,450.4500279,0.243506436
3414,Fail,5,0.947814345,1.031393409,450.4500279,0.632036370
3415,Pass,7,0.946065962,1.445199966,454.4500279,0.504410541
3416,Fail,4,0.980191708,1.267060995,454.4500279,0.579008495
3417,Pass,7,0.864274085,0.953953803,454.4500279,0.597948408
3418,Pass,1,0.999998212,0.763912499,448.4500279,0.753236915
3419,Pass,4,0.999489903,0.965775371,451.4500279,0.687680834
3420,Pass,5,0.998662233,0.741826952,452.4500279,0.759355212
3421,Pass,0,0.986526191,1.271230936,447.4500279,0.581421494
