ID,Outcome,SUT,Confidence,dsa,lsa,conf*(1-norm_dsa)
2696,Pass,9,0.99997926,0.32009596,30108.1307,0.79880488
2697,Pass,5,0.9999907,0.3983604,30150.8241,0.7496257
2698,Pass,5,0.99999917,0.32585767,30168.4938,0.79519958
2699,Pass,2,0.9999069,0.38816625,30169.7572,0.755969254849821
2700,Pass,7,0.99990797,0.33527565,30095.2771,0.78920846
2701,Pass,4,0.99999774,0.30676359,30117.9345,0.80719894
2702,Pass,6,0.99996865,0.32519302,30147.4495,0.79559303
2703,Pass,0,0.99975663,0.44323179,30187.3354,0.72125568
2704,Pass,1,0.99999392,0.21034759,30032.2704,0.86779242
2705,Pass,1,0.99619126,0.41718701,30136.4828,0.73499016
2706,Pass,1,0.99999094,0.21895704,30036.0509,0.86237889
2707,Pass,0,1,0.21323104,30090.2541,0.86598546157696
2708,Pass,4,0.99984634,0.63537443,30151.6535,0.60057836
2709,Pass,4,0.99999583,0.2975117,30122.6091,0.813012139026446
2710,Pass,7,0.99965191,0.28393719,30094.1667,0.82126106
2711,Pass,6,0.99999976,0.36252648,30176.6735,0.77215391
2712,Pass,3,1,0.30180022,30100.4092,0.810320218016701
2713,Pass,0,0.97088856,0.67538887,30239.3283,0.55876753
2714,Pass,0,0.9999994,0.24893661,30087.8817,0.843544200658143
2715,Pass,4,0.99999535,0.45304179,30145.4464,0.71526240
2716,Pass,3,0.99999952,0.33676171,30104.04,0.78834674
2717,Pass,0,0.99999821,0.24470875,30094.6743,0.84620038
2718,Pass,6,0.99960107,0.32468846,30136.9006,0.79561756
2719,Pass,1,0.99951708,0.33340195,30060.162,0.79007698
2720,Pass,9,0.53586161,0.9016549,30168.4558,0.232196789756948
2721,Pass,6,0.99927276,0.65552527,30278.0559,0.58757834
2722,Pass,1,0.99999392,0.23098084,30047.5128,0.85482461
2723,Pass,3,0.99999952,0.3251963,30136.1321,0.795615528239301
2724,Pass,8,0.99999833,0.49588898,30160.0163,0.68833535
2725,Pass,1,0.99999166,0.16912062,30029.2876,0.89370116
2726,Pass,2,0.99998903,0.51909238,30145.6868,0.67374590
2727,Pass,5,0.99999738,0.3625375,30130.4988,0.772145147838734
2728,Pass,6,0.99999821,0.35321018,30165.4293,0.77800795
2729,Pass,2,1,0.34321254,30142.6061,0.784292802168487
2730,Pass,7,0.99867475,0.56013256,30342.6893,0.64710105
2731,Pass,3,0.99999654,0.31518611,30118.4065,0.80190449
2732,Pass,6,0.99878639,0.61839086,30125.7151,0.61060280
2733,Pass,0,0.99999952,0.21606924,30095.4625,0.86420125
2734,Pass,1,0.99985754,0.31469312,30126.3865,0.80210282
2735,Pass,9,0.98211688,0.67131698,30189.4135,0.56774307
2736,Pass,7,0.99997234,0.40861988,30129.1909,0.74316409
2737,Pass,6,0.99999857,0.32104316,30112.0126,0.79822499
2738,Pass,6,0.99999833,0.42720616,30155.599,0.73150205
2739,Pass,8,0.99997079,0.6384303,30195.5305,0.598732570681235
2740,Pass,9,0.99896157,0.50130421,30109.405,0.68422180
2741,Pass,2,0.99999988,0.35138431,30144.4923,0.77915680
2742,Pass,9,0.88404256,0.79683512,30238.6474,0.44130830
2743,Pass,5,0.99791151,0.40203312,30159.3548,0.74576361
2744,Pass,8,1,0.31690553,30146.1407,0.800826613579998
2745,Pass,3,0.99999857,0.27537343,30137.4665,0.82692813
2746,Pass,1,0.99999762,0.21644536,30029.5877,0.86396322
2747,Pass,0,0.9999851,0.25931627,30109.4532,0.837008675823688
2748,Pass,0,0.99997914,0.31017503,30090.9212,0.80503990
2749,Pass,7,0.99998605,0.44712245,30118.629,0.71897596
2750,Pass,6,0.99993587,0.36436236,30157.8261,0.77095081
2751,Pass,6,0.99993455,0.44894639,30201.305,0.71779268
2752,Pass,2,1,0.32626536,30157.2505,0.794944011791965
2753,Pass,1,0.99968684,0.33839843,30179.4725,0.78707189
2754,Pass,6,0.98463064,0.53398663,30270.4397,0.65418105
2755,Pass,9,0.99951923,0.35189736,30101.8994,0.77846000
2756,Pass,3,0.99995923,0.37941626,30143.8154,0.76150791
2757,Pass,1,0.9999969,0.12209206,30023.7285,0.923262948210083
2758,Pass,8,0.98235047,0.51861471,30201.3417,0.66215677
2759,Pass,6,0.99999988,0.22876063,30099.8776,0.85622510
2760,Pass,9,0.92783767,0.60268092,30192.7482,0.57638979
2761,Pass,0,0.9997912,0.40596986,30145.5881,0.744694646246437
2762,Pass,6,0.99997282,0.40709993,30125.8478,0.74411970
2763,Pass,0,0.99999964,0.17244239,30096.9152,0.89162058
2764,Pass,0,0.99999785,0.23332077,30099.8505,0.85335734
2765,Pass,0,0.99999905,0.23274605,30093.4622,0.85371957
2766,Pass,6,0.99999475,0.36378366,30127.002,0.77135992
2767,Pass,3,0.99999964,0.37584257,30107.9622,0.76378473
2768,Pass,5,1,0.25474885,30133.8466,0.839891745842677
2769,Pass,9,0.99431968,0.58685654,30154.5953,0.62757867
2770,Pass,3,0.78192234,0.98797685,30305.0701,0.29639702
2771,Pass,4,0.91342455,0.75151932,30198.8673,0.48199060
2772,Pass,5,0.99999917,0.3548874,30125.69,0.776954571857563
2773,Pass,5,0.99999785,0.42617896,30144.5463,0.73214729
2774,Pass,8,1,0.3753148,30171.8945,0.764116707936445
2775,Pass,5,0.99999845,0.27224818,30130.3249,0.82889223
2776,Pass,3,0.99999964,0.29111809,30120.9773,0.81703358
2777,Pass,0,0.99987912,0.38758701,30135.0519,0.75631226
2778,Pass,4,0.9835459,0.5711199,30347.4463,0.6305063
2779,Pass,0,0.99999976,0.26955071,30104.5376,0.83058866
2780,Pass,2,0.98759007,0.47762921,30189.9731,0.69112804
2781,Pass,9,0.99990809,0.25976714,30106.7529,0.83666087
2782,Pass,6,0.99984539,0.37626967,30129.5214,0.76339853
2783,Pass,8,0.99999392,0.41803184,30160.0589,0.73726480
2784,Pass,2,0.99999595,0.5162459,30146.5543,0.67553954907338
2785,Pass,3,0.99999988,0.28517222,30111.6266,0.82077073
2786,Pass,1,0.99996924,0.11239806,30019.4208,0.92932985
2787,Pass,2,0.99999344,0.33022991,30141.3569,0.79244712
2788,Pass,1,0.99995899,0.18735512,30030.8669,0.88221215
2789,Pass,1,0.99999785,0.17760158,30035.31,0.88837647
2790,Pass,5,1,0.33263776,30153.2185,0.790938993363846
2791,Pass,6,0.99999893,0.41790411,30155.3499,0.73734877
2792,Pass,9,0.99999404,0.28485671,30102.5265,0.82096423
2793,Pass,8,0.9992767,0.60661608,30150.7329,0.618297584495953
2794,Pass,0,0.99990892,0.28135708,30083.5017,0.82309365
2795,Pass,6,0.99999964,0.32702559,30125.4992,0.79446593
2796,Pass,6,0.99997568,0.26073155,30109.1114,0.83611132
2797,Pass,5,1,0.32138011,30160.62,0.798014364606598
2798,Pass,5,0.99999988,0.23959708,30122.2971,0.84941445
2799,Pass,3,0.99999893,0.32828477,30123.1085,0.79367397
2800,Pass,8,0.99999988,0.494454,30173.8388,0.68923829186657
2801,Pass,6,0.99999452,0.45846221,30138.1222,0.71185512
2802,Pass,2,0.99999797,0.38577193,30194.3823,0.75754292
2803,Pass,1,0.99978095,0.38858214,30107.4592,0.75561270
2804,Pass,4,0.99998331,0.38022429,30126.3197,0.76101842
2805,Pass,5,0.99999928,0.34590879,30126.1211,0.78259766
2806,Pass,4,0.99999964,0.29153472,30121.2914,0.81677173
2807,Pass,3,1,0.36786744,30109.6089,0.768797332825158
2808,Pass,7,0.99995279,0.37493446,30086.7965,0.76431966
2809,Pass,8,0.99999952,0.34435764,30161.4346,0.78357274
2810,Pass,5,0.99496269,0.61837894,30186.7405,0.60827266
2811,Pass,0,0.99997318,0.33513317,30137.74,0.78934947
2812,Pass,9,0.99828452,0.48913422,30135.3561,0.69139372
2813,Pass,3,0.99998093,0.46015328,30153.8968,0.71078263
2814,Pass,5,0.99996984,0.46426681,30228.6294,0.70818950
2815,Pass,1,0.99999213,0.28031155,30071.9303,0.82381925
2816,Pass,1,0.99998271,0.13832751,30029.4365,0.91304613
2817,Pass,0,0.99997044,0.32141793,30107.2326,0.79796701
2818,Pass,4,0.99984658,0.41166884,30144.0512,0.74115467
2819,Pass,4,0.99999797,0.29527196,30115.4962,0.81442154
2820,Pass,7,0.99993539,0.40103149,30152.2987,0.74790558
2821,Pass,0,0.99998426,0.33234727,30113.0076,0.79110911
2822,Pass,1,0.99998891,0.20416686,30029.4053,0.87167258
2823,Pass,7,0.98373634,0.90272611,30179.8127,0.42560526
2824,Pass,0,0.99998891,0.3029114,30092.0467,0.809612868778594
2825,Pass,1,0.99975485,0.35262781,30105.0726,0.77818454
2826,Pass,6,1,0.27048865,30159.0393,0.829999367923069
2827,Pass,1,0.99982774,0.21114603,30022.642,0.86714648
2828,Pass,4,0.99987006,0.49366012,30134.5079,0.68964770
2829,Pass,5,0.99996161,0.41157597,30126.3864,0.74129830
2830,Pass,6,0.99995661,0.41019729,30154.768,0.74216105
2831,Pass,6,0.99987423,0.38146958,30119.196,0.76015285
2832,Pass,5,0.99999511,0.42291707,30151.9864,0.73419535
2833,Pass,7,0.99999952,0.26976809,30091.4502,0.83045184
2834,Pass,8,0.99998045,0.43036851,30170.1404,0.72950149
2835,Pass,4,0.99999917,0.37739938,30133.2144,0.76280593
2836,Pass,4,0.89340657,0.75709802,30380.4206,0.46829518
2837,Pass,7,0.99999988,0.16046672,30081.9665,0.89914744
2838,Pass,2,0.99999988,0.29515499,30155.9767,0.81449661
2839,Pass,5,1,0.32926047,30170.6156,0.793061601594199
2840,Pass,3,1,0.23642442,30099.7437,0.851408549532774
2841,Pass,7,0.9999758,0.52809507,30130.9782,0.668078978800608
2842,Pass,0,0.99991238,0.36321932,30158.73,0.77165103
2843,Pass,7,0.99980313,0.3595286,30127.1005,0.773885863091524
2844,Pass,7,0.99999988,0.14572538,30081.3812,0.90841229
2845,Pass,9,0.99990726,0.41700593,30125.7315,0.73784563
2846,Pass,6,0.99970371,0.36824292,30110.9654,0.76833363
2847,Pass,4,0.99973851,0.4222641,30132.4114,0.734417237551463
2848,Pass,2,0.99993825,0.35977277,30171.1337,0.77383700
2849,Pass,8,1,0.37788889,30165.9994,0.762498906498111
2850,Pass,5,0.99398983,0.59573275,30170.6681,0.62182536
2851,Pass,7,0.98706168,0.90196639,30141.1549,0.42751524
2852,Pass,8,0.9999994,0.50011408,30196.3361,0.6856806339492
2853,Pass,3,0.99997723,0.44887766,30114.7618,0.71786651
2854,Pass,9,0.99520493,0.42311054,30161.9823,0.73055740
2855,Pass,5,0.99999952,0.34896117,30147.5857,0.78067945
2856,Pass,8,1,0.31714669,30147.2647,0.80067504584349
2857,Pass,9,0.99999988,0.34439287,30120.1381,0.78355088
2858,Pass,9,0.99965942,0.38637072,30115.3464,0.75691025
2859,Pass,8,1,0.45494732,30204.09,0.714068106141586
2860,Pass,6,0.94844961,0.62575185,30177.8923,0.57544183
2861,Pass,2,0.99999905,0.35865274,30140.1492,0.77458799
2862,Pass,8,0.99999475,0.42586404,30152.0363,0.73234294
2863,Pass,9,0.98968691,0.66079247,30146.2662,0.57866554
2864,Pass,2,0.99969149,0.42985788,30158.4952,0.72961152
2865,Pass,3,1,0.29126957,30107.2606,0.816938673749247
2866,Pass,6,0.99953341,0.40860578,30117.1424,0.74284674
2867,Pass,1,0.99977952,0.26458085,30025.844,0.83352857
2868,Pass,1,0.99999821,0.14944255,30026.6083,0.90607456
2869,Pass,8,0.99999988,0.56142884,30188.9015,0.64714498
2870,Pass,9,0.99999893,0.36150536,30112.7408,0.77279504
2871,Pass,3,0.99999976,0.37044474,30107.078,0.76717733
2872,Pass,4,0.99991333,0.49571481,30137.9481,0.68838629
2873,Pass,0,0.99997437,0.39260319,30100.054,0.75323174
2874,Pass,7,0.99999952,0.23762549,30084.3157,0.85065328
2875,Pass,9,0.99937361,0.46580136,30117.1409,0.70680339
2876,Pass,6,0.99997151,0.36047024,30121.4904,0.77342440
2877,Pass,4,0.9996568,0.74682558,30191.2207,0.530442111333496
2878,Pass,1,0.99995983,0.20117286,30044.9952,0.87352887
2879,Pass,4,0.99999833,0.44023153,30140.1628,0.72331569
2880,Pass,1,0.99999058,0.11508857,30022.4586,0.92765873
2881,Pass,3,1,0.3184714,30120.5872,0.799842472878529
2882,Pass,4,0.99972945,0.56766438,30180.7463,0.64305203
2883,Pass,9,0.99976677,0.4809196,30114.392,0.697581935708522
2884,Pass,3,0.9999969,0.38857892,30107.6554,0.755777938391375
2885,Pass,1,0.99934798,0.27934289,30052.2514,0.82389698
2886,Pass,4,0.99999297,0.31300992,30129.9655,0.80326934
2887,Pass,7,0.99999917,0.22131084,30082.7001,0.86090664
2888,Pass,7,0.99978274,0.35381329,30104.5899,0.77746134
2889,Pass,4,0.99999893,0.43298382,30126.908,0.72787127
2890,Pass,7,0.99997783,0.41001123,30093.1979,0.74229374
2891,Pass,2,0.99927551,0.5479213,30137.3847,0.655159469337836
2892,Pass,9,0.99999917,0.23483121,30104.5487,0.85240917
2893,Pass,3,1,0.41810575,30168.6511,0.737222830699184
2894,Pass,0,0.98421049,0.52364719,30249.6414,0.66029758
2895,Pass,8,1,0.32092303,30146.7513,0.798301636878132
2896,Fail,0,0.97270221,0.76101571,30549.4537,0.50746439
2897,Pass,8,0.99999988,0.29042318,30153.5274,0.81747053
2898,Pass,4,0.99994338,0.38548046,30119.6903,0.75768474
2899,Pass,0,0.99999726,0.24674089,30090.1299,0.84492239
2900,Pass,4,0.99999237,0.36019745,30140.5238,0.77361198
2901,Pass,4,0.99968827,0.55556387,30131.1391,0.65062827
2902,Pass,1,0.99995041,0.24269612,30047.6546,0.84742479
2903,Pass,5,1,0.26037616,30128.9176,0.836355012390486
2904,Pass,2,1,0.2805469,30138.4005,0.823677812997982
2905,Pass,8,0.9999975,0.35041612,30188.2476,0.779763442258424
2906,Pass,3,0.99980837,0.51440114,30110.5168,0.67657203
2907,Pass,4,0.99905521,0.45460111,30181.0969,0.71361085
2908,Pass,9,0.9999969,0.32474798,30116.0249,0.79589520951175
2909,Pass,5,0.99999869,0.33089271,30121.5439,0.79203471
2910,Pass,2,0.99768794,0.67079824,30156.7469,0.57706968
2911,Pass,8,0.99996853,0.38106638,30150.6324,0.76047794
2912,Pass,1,0.99997807,0.11941373,30020.8322,0.92492884
2913,Pass,5,0.99997342,0.35987604,30124.0957,0.77379932
2914,Pass,3,0.99999464,0.29336634,30105.3099,0.81561649
2915,Pass,7,0.9694252,0.48520881,30157.8208,0.673797943857262
2916,Pass,9,0.99820948,0.48202559,30109.3796,0.69580148
2917,Pass,4,0.99995232,0.56867915,30145.8047,0.64255764
2918,Pass,2,1,0.33578846,30160.3386,0.788958795704962
2919,Pass,5,0.99991179,0.49836776,30162.7911,0.68671802
2920,Pass,6,0.99979943,0.50725609,30145.5586,0.68105570
2921,Fail,2,0.98255652,0.92150706,30253.5247,0.41349699
2922,Pass,5,1,0.3436375,30152.5183,0.784025717140678
2923,Pass,9,0.99998176,0.30417413,30099.4859,0.80881348
2924,Pass,3,0.99999583,0.41676873,30107.5883,0.73806006
2925,Pass,5,0.99859697,0.54712081,30334.9434,0.65521699
2926,Pass,9,0.99966216,0.44060543,30121.4429,0.72283762
2927,Fail,2,0.60099679,1.09884727,30385.5325,0.18593670
2928,Pass,1,0.99999332,0.12188433,30022.8225,0.92339020
2929,Pass,9,0.99988484,0.6811353,30159.6169,0.57184434085767
2930,Pass,5,0.97132742,0.79572046,30473.4445,0.48556081
2931,Pass,3,0.9999975,0.31973308,30099.2161,0.799047516298874
2932,Pass,0,0.99994624,0.39529079,30185.2023,0.75152150
2933,Pass,6,0.99986923,0.28452307,30122.8647,0.82107143
2934,Pass,9,0.99999166,0.36569139,30109.919,0.77015855
2935,Pass,8,1,0.34281397,30150.0422,0.784543301226126
2936,Pass,4,0.99997306,0.40967357,30131.0032,0.74250241
2937,Pass,0,0.99999619,0.29088312,30114.9008,0.81717844
2938,Pass,4,0.99160564,0.73060286,30221.5656,0.53628027
2939,Fail,5,0.91230869,1.17364883,30510.6295,0.23936074
2940,Pass,2,0.99976784,0.68344289,30162.7986,0.57032746
2941,Pass,9,0.99999499,0.35934636,30124.8028,0.77414891
2942,Pass,0,0.99999738,0.17882885,30084.2795,0.88760472
2943,Pass,1,0.99989784,0.37107062,30080.2464,0.76670582
2944,Pass,0,0.99977571,0.4851796,30151.4014,0.694911387435903
2945,Pass,3,0.9910875,0.65652078,30235.6395,0.582145265912147
2946,Pass,1,0.99988592,0.31764692,30126.3967,0.80026935
2947,Pass,6,0.99999857,0.22735091,30101.9333,0.85710998
2948,Pass,5,1,0.32005349,30139.9051,0.798848137996076
2949,Pass,8,1,0.30431205,30148.8303,0.808741546646684
2950,Pass,1,0.99999881,0.16283092,30031.5034,0.89766059
2951,Pass,5,0.99999201,0.24215958,30125.4725,0.84779726
2952,Pass,3,0.91826814,0.67913622,30172.1474,0.52632064
2953,Pass,3,0.92550725,0.77043974,30283.6985,0.47736077
2954,Pass,0,0.99999416,0.33069515,30144.2697,0.79215529
2955,Pass,3,0.99998569,0.52830112,30136.7038,0.66795609
2956,Pass,5,0.99987602,0.35454673,30174.7466,0.77707297
2957,Pass,5,0.99999905,0.47558185,30141.3037,0.70109875
2958,Pass,9,0.99999571,0.39360422,30106.0226,0.75261868
2959,Pass,2,0.99448591,0.73043013,30235.209,0.53794594
2960,Pass,8,0.99999368,0.40670922,30149.3638,0.74438078
2961,Pass,7,0.99752206,0.58523881,30165.9463,0.63061411
2962,Pass,0,0.99999595,0.18147421,30086.11,0.88594087
2963,Pass,4,0.99999928,0.40603167,30139.6545,0.74481079
2964,Pass,9,0.9990682,0.47289762,30138.3272,0.702131584697434
2965,Pass,1,0.99999821,0.15908661,30028.4566,0.90001333
2966,Pass,9,0.99811918,0.51308888,30118.3448,0.67625215
2967,Pass,7,0.99999964,0.19052608,30082.8705,0.88025509
2968,Pass,7,0.99996591,0.35029912,30112.3709,0.77981234
2969,Pass,5,0.99999607,0.27248147,30120.3156,0.82874363
2970,Pass,5,0.94203186,0.75847709,30216.9993,0.49296651
2971,Pass,2,1,0.37205765,30153.7992,0.766163808836129
2972,Pass,0,0.99761993,0.51472467,30237.0849,0.67488826
2973,Pass,9,0.99998653,0.3023954,30101.4126,0.809935240678414
2974,Pass,1,0.99999416,0.14017147,30022.7799,0.91189767
2975,Pass,8,0.99999297,0.51107651,30215.4738,0.67878645
2976,Pass,6,0.99835879,0.57813513,30168.0058,0.63560038
2977,Pass,2,0.99969363,0.44523829,30161.644,0.71994954
2978,Pass,3,0.99998629,0.26288813,30099.3519,0.83476481
2979,Pass,9,0.96129936,0.64994514,30169.4136,0.56862111
2980,Pass,6,0.99999964,0.25164461,30126.5434,0.84184244
2981,Pass,2,0.99998629,0.38783702,30142.4499,0.75623619
2982,Pass,1,0.99999869,0.18285631,30030.9539,0.88507465
2983,Pass,9,0.99999261,0.30581385,30099.8416,0.80779170
2984,Pass,1,0.99998844,0.18698665,30028.5738,0.88246972
2985,Pass,3,0.99999654,0.38481966,30106.0031,0.75814033
2986,Pass,5,0.99998212,0.49902481,30176.675,0.68635337
2987,Pass,5,0.99999952,0.28941157,30116.3581,0.81810602
2988,Pass,0,0.99997175,0.32592115,30097.3617,0.79513788
2989,Pass,3,0.99999857,0.34620759,30106.9637,0.78240931
2990,Pass,8,0.99982423,0.59819269,30196.8091,0.62392949
2991,Pass,3,0.99981838,0.32347122,30112.859,0.79655542
2992,Pass,3,0.99998152,0.46487853,30106.2274,0.70781331
2993,Pass,7,0.98731995,0.76835859,30130.0441,0.51053411
2994,Pass,6,0.9999752,0.36236438,30149.0499,0.772236823886034
2995,Pass,6,0.470761,0.76325232,30191.6843,0.244936998024918
2996,Pass,0,0.99999928,0.22348508,30103.7812,0.85954023
2997,Pass,1,0.99999475,0.12191699,30021.681,0.92337099
2998,Pass,4,0.99991155,0.45361897,30146.0361,0.71483973
2999,Pass,0,0.99999893,0.2522122,30103.312,0.841485116056444
3000,Pass,6,0.99943286,0.33719656,30118.7012,0.78762686
3001,Pass,9,0.99995327,0.58955842,30145.1414,0.62943635
3002,Pass,8,1,0.27252039,30142.6628,0.828722430483306
3003,Pass,1,0.99997973,0.18660931,30038.7084,0.88269918
3004,Pass,2,0.9995153,0.66382855,30197.4649,0.582504922379181
3005,Pass,9,0.8660149,0.78509706,30347.4624,0.438697866265706
3006,Pass,9,0.99998677,0.29812714,30110.7259,0.81261798
3007,Pass,5,0.99999738,0.40183753,30142.4858,0.74744536
3008,Pass,9,0.99999762,0.26942906,30104.8748,0.83066334
3009,Pass,7,0.99999654,0.2896004,30084.893,0.81798490769623
3010,Pass,3,1,0.3034578,30108.3891,0.809278438083539
3011,Pass,7,0.99999702,0.38722527,30134.3906,0.75662879
3012,Pass,8,0.99335176,0.89819127,30249.9393,0.43259646
3013,Pass,0,0.99999869,0.36150745,30140.2818,0.77279354
3014,Pass,1,0.99999583,0.22912644,30042.8833,0.85599172
3015,Pass,3,1,0.18388806,30100.8916,0.884427363471996
3016,Pass,0,0.99993467,0.41221696,30150.2029,0.74087550
3017,Pass,4,0.9999994,0.35336518,30121.3298,0.77791145689926
3018,Pass,6,0.99999988,0.24074709,30106.0698,0.84869167
3019,Pass,1,0.99992466,0.18307124,30026.7723,0.88487406
3020,Pass,0,0.99997067,0.29612663,30093.1146,0.81386217
3021,Pass,2,0.99979609,0.51887226,30153.3867,0.67375422
3022,Pass,5,0.99999928,0.32551667,30131.3164,0.79541399
3023,Pass,8,0.95792294,0.5526306,30199.8277,0.625212068205795
3024,Pass,4,0.99999821,0.45306963,30141.0337,0.71524694
3025,Pass,4,0.99999785,0.26364586,30112.5868,0.83429823
3026,Pass,1,0.99993372,0.32493362,30217.1881,0.79572826
3027,Pass,1,0.99997294,0.14088278,30028.939,0.91143128
3028,Pass,5,1,0.26679,30122.4255,0.832323949149791
3029,Pass,4,0.99976057,0.46107474,30130.2255,0.71004701
3030,Fail,0,0.89170927,0.83961499,30327.4969,0.42116016
3031,Pass,6,0.99999869,0.40446487,30134.565,0.74579507
3032,Pass,0,0.99999857,0.31713834,30107.3986,0.80067915
3033,Pass,6,0.99943858,0.51988363,30262.1845,0.67287801
3034,Pass,9,0.99999154,0.33378068,30113.0091,0.79021399
3035,Pass,2,0.99999988,0.3115873,30153.959,0.804168995448136
3036,Pass,6,1,0.31382817,30111.1175,0.802760717451374
3037,Pass,2,0.99999905,0.37522155,30146.964,0.76417459
3038,Pass,7,0.99989176,0.3778784,30118.7319,0.762422965810286
3039,Pass,1,0.99984455,0.17995825,30026.2685,0.88675936
3040,Pass,7,0.99995553,0.31175834,30083.3625,0.80402584
3041,Pass,9,0.99999702,0.26870701,30100.7193,0.83111664
3042,Pass,4,0.99999964,0.36992142,30154.8711,0.76750614
3043,Pass,0,0.99996948,0.37914258,30097.7176,0.76168772
3044,Pass,0,0.99999475,0.29264981,30094.5148,0.81606692
3045,Pass,3,1,0.29601309,30110.0096,0.813957397461796
3046,Pass,8,0.9999994,0.351854,30164.2575,0.778861224666008
3047,Pass,2,0.99999774,0.32321358,30136.5231,0.79686024
3048,Pass,2,0.99999988,0.40395606,30148.6543,0.74611574
3049,Pass,3,0.99997354,0.35245815,30107.895,0.77846139
3050,Pass,1,0.99999356,0.13884899,30023.8349,0.91272829
3051,Pass,6,0.99999881,0.27485874,30111.5446,0.82725181
3052,Pass,0,0.99999952,0.20547269,30087.5645,0.87086112
3053,Pass,5,1,0.24488473,30122.4606,0.846091291128154
3054,Pass,7,0.9999845,0.40137503,30105.6033,0.747726406461655
3055,Pass,7,0.99996591,0.52590948,30246.0332,0.66944596
3056,Pass,9,0.99970078,0.42991048,30120.1827,0.72958525
3057,Pass,2,1,0.40851331,30160.4222,0.743251626595648
3058,Pass,6,0.99997032,0.31409237,30115.4871,0.80257085
3059,Pass,7,0.99931371,0.81326139,30290.8368,0.48853417
3060,Fail,7,0.5119704,0.77805316,30177.7117,0.26161577822736
3061,Pass,7,0.99984145,0.54831189,30168.2847,0.65528507
3062,Pass,8,0.80632675,1.03795338,30268.7987,0.28032110
3063,Pass,6,0.99999762,0.33719531,30125.0821,0.78807272
3064,Pass,8,1,0.40581408,30182.8945,0.74494807783721
3065,Pass,8,0.99987948,0.64216298,30195.495,0.59633221
3066,Pass,4,0.99999964,0.34918281,30124.6721,0.78054024
3067,Pass,6,0.99999714,0.29439655,30167.1608,0.81497105
3068,Pass,8,0.99998915,0.37216261,30174.4952,0.76608953
3069,Pass,4,0.99892908,0.40826052,30271.9142,0.74261437
3070,Pass,1,0.99999273,0.09767576,30019.3993,0.93860450
3071,Pass,2,1,0.38179609,30139.6467,0.760043252740916
3072,Pass,8,1,0.34494922,30172.0005,0.783201308319428
3073,Fail,2,0.7492739,0.85239285,30245.8383,0.347869718157397
3074,Pass,3,1,0.19819793,30097.46,0.875433688709899
3075,Pass,9,0.99999869,0.29829377,30105.0903,0.81252294
3076,Pass,4,1,0.27792686,30118.59,0.825324493759141
3077,Pass,0,0.99983513,0.46464273,30100.4426,0.70785787
3078,Pass,3,0.99906892,0.56433815,30124.8888,0.64471573
3079,Pass,7,0.99999928,0.20146744,30081.3164,0.87337819
3080,Pass,3,1,0.25294197,30102.7747,0.841027360006477
3081,Pass,2,0.99999976,0.30253449,30138.8774,0.80985854
3082,Pass,3,0.99999988,0.32910553,30101.0721,0.79315889
3083,Pass,3,0.99999964,0.3481209,30135.9263,0.781207643610829
3084,Pass,7,0.99997842,0.35349071,30099.4132,0.77781624
3085,Pass,3,0.99999952,0.33293292,30123.0582,0.79075311
3086,Pass,4,0.99995053,0.32597861,30127.3838,0.79508490
3087,Pass,0,0.99999678,0.22866534,30095.6141,0.85628233
3088,Pass,6,0.99998951,0.40923142,30130.5845,0.74279251
3089,Pass,2,0.99999976,0.35409352,30151.3722,0.77745398
3090,Pass,0,0.99999762,0.2583966,30131.0035,0.837597161500626
3091,Pass,8,0.99999487,0.365289,30162.753,0.770413915970954
3092,Pass,1,0.99994004,0.22549379,30055.2646,0.85822693
3093,Pass,5,0.99999857,0.30504799,30122.7752,0.80827786
3094,Pass,3,0.99999952,0.2664291,30101.8869,0.832550373194792
3095,Pass,5,1,0.33376411,30150.4496,0.790231088570281
3096,Pass,4,0.99999976,0.31285459,30143.7016,0.80337241
3097,Pass,1,0.99997854,0.15007012,30029.8231,0.90566232
3098,Pass,7,0.99998081,0.27010939,30100.57,0.83022180
3099,Pass,1,0.99999845,0.16085246,30035.333,0.89890372
3100,Pass,5,0.99603963,0.49242547,30141.4031,0.68777861
3101,Pass,7,0.99999654,0.32651752,30098.7099,0.79478278
3102,Pass,5,0.99925548,0.54377151,30168.5401,0.65775252
3103,Pass,7,0.99964118,0.38992405,30092.4289,0.75466399
3104,Pass,3,0.99999976,0.28349635,30103.3553,0.82182390
3105,Pass,2,1,0.32547614,30142.6756,0.795440032230707
3106,Pass,2,0.99980861,0.48295787,30186.1493,0.69633033
3107,Pass,7,0.99999845,0.28140932,30114.6909,0.82313451
3108,Pass,3,0.99789149,0.72071999,30182.682,0.54587802
3109,Pass,7,0.98153991,0.60432321,30202.4058,0.60873749
3110,Pass,3,0.99981147,0.55124319,30118.0634,0.65342347
3111,Pass,7,0.99998736,0.40913111,30106.3738,0.74285395
3112,Pass,8,0.99995255,0.44201374,30173.028,0.72216252
3113,Pass,5,1,0.23439607,30124.5899,0.852683356376142
3114,Pass,4,0.9959479,0.49996331,30255.9375,0.682996971342134
3115,Pass,5,0.99973971,0.55290937,30251.8636,0.65232966
3116,Pass,2,1,0.2990697,30139.1998,0.812036334851544
3117,Pass,5,0.99945062,0.65442932,30339.2554,0.58837135
3118,Pass,6,0.99998498,0.33576849,30109.4145,0.78895950
3119,Pass,5,1,0.19492204,30120.942,0.877492567596737
